customer_tweet_id,customer_text,customer_text_raw,brand_reply_text,brand_reply_raw,full_thread,created_at
948848,海外にいてKindleで和書を購入してその場でダウンロードすることはできるでしょうか,海外にいてKindleで和書を購入してその場でダウンロードすることはできるでしょうか,@345020 https://t.co/st4oU5QbhP で販売の多くのKindle本の販売権には地域制約があるため、日本国内のお客様にのみ提供しており、国外では購入いただけません。なお、日本国内で購入した本は、海外移動後もクラウドからダウンロードできます。RI,@345020 https://t.co/st4oU5QbhP で販売の多くのKindle本の販売権には地域制約があるため、日本国内のお客様にのみ提供しており、国外では購入いただけません。なお、日本国内で購入した本は、海外移動後もクラウドからダウンロードできます。RI,"[('customer', '海外にいてKindleで和書を購入してその場でダウンロードすることはできるでしょうか'), ('brand', '@345020 https://t.co/st4oU5QbhP で販売の多くのKindle本の販売権には地域制約があるため、日本国内のお客様にのみ提供しており、国外では購入いただけません。なお、日本国内で購入した本は、海外移動後もクラウドからダウンロードできます。RI'), ('customer', 'ご丁寧に回答ありがとうございます。国外での配信について、よくわかりました。国内でダウンロードしておきたいと思います。御礼申し上げます。'), ('brand', '@345020 恐れ入りますが、よろしくお願いいたします。 その他ご不明点がございましたら、ご遠慮なくお知らせください。 YM'), ('customer', 'お世話になっております。フランス国内でKindle端末を購入した場合、https://t.co/kKttc5Q35eのアカウントで使用することは可能でしょうか。 これまでKindleアプリを使用しており、DL済の書籍を読む目的です。'), ('brand', '@345020 (1/2)これからAmazon.frサイトでの購入を予定されているということでしょうか？ 現在販売されている端末ではjpのアカウントでサインインが可能であり、日本で購入したコンテンツをご利用いただくことができます。MH'), ('brand', '@345020 (2/2)なお、端末自体に関するご不明点・保証などの対応は購入国での対応となります。 端末に関してご不明点が発生した場合は、お手数ですが購入国までお問い合わせください。MH'), ('customer', 'お返事2通、承知しました。 ご推察どおり、これからの購入を検討しておりました。ありがとうございます。')]",2017-08-07 06:19:29+00:00
1334758,"i did not got any package , still this mail from your side why ,in your track page its showing undelivered , poor service amazon https://t.co/BUuQjGmo30","@AmazonHelp i did not got any package , still this mail from your side why ,in your track page its showing undelivered , poor service amazon https://t.co/BUuQjGmo30",@431369 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,@431369 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ,"[('customer', 'i did not got any package , still this mail from your side why ,in your track page its showing undelivered , poor service amazon https://t.co/BUuQjGmo30'), ('brand', ""@431369 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public. ^SQ""), ('customer', ""y , ohh now you act as good company with policy that's grace full ,fucking amazon""), ('brand', ""@431369 Hi, sorry for the hassle. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN""), ('customer', 'Dear Amazon long story short,My package is lost ,my Diwali is ruined bçoz of you , ORDER # 408-8854873-5625962,pay back my money ASAP'), ('brand', ""@431369 Please don't provide your order details,we consider it to be personal information.Our page is visible to the public(2/2)^VR""), ('brand', ""@431369 I'm sorry about that, could you please confirm if you've shared your details with us?(1/2) ^VR""), ('customer', 'yes i have , amazon team have send a mail i will share with you https://t.co/pojukng7l6'), ('customer', 'let people know what you do with us'), ('customer', 'i will take a legal action towards you with an advocate after 20th oct'), ('brand', ""@431369 My apologies. Please revert to the email you received from our team. We'll review the details and get back to you. ^OS""), ('customer', 'i have reverted ,that is the only solution you have??what about the feelings and my festival that is ruined'), ('brand', ""@431369 We will look into this issue and we'll get back to you. Appreciate your understanding. ^OS"")]",2017-08-08 18:47:50+00:00
336528,"TROND LED Gooseneck Floor Lamp for Reading, Crafts, Crocheting, Knitting or Sewing - Shop… https://t.co/GmcmCAkJv2 https://t.co/U41f7HXM4N","TROND LED Gooseneck Floor Lamp for Reading, Crafts, Crocheting, Knitting or Sewing - Shop… https://t.co/GmcmCAkJv2 https://t.co/U41f7HXM4N",@196292 You can find it on our site by clicking on this link: https://t.co/G9nGmY3Eu4 ^GL,@196292 You can find it on our site by clicking on this link: https://t.co/G9nGmY3Eu4 ^GL,"[('customer', 'TROND LED Gooseneck Floor Lamp for Reading, Crafts, Crocheting, Knitting or Sewing - Shop… https://t.co/GmcmCAkJv2 https://t.co/U41f7HXM4N'), ('customer', '@115821 Where do I find this on the web site?'), ('brand', '@196292 You can find it on our site by clicking on this link: https://t.co/G9nGmY3Eu4 ^GL')]",2017-08-08 20:48:04+00:00
1144087,@47219 Agarwal @115850 @115821 I have ordered a MOBILE phone but it is faulty. you guys are not return and refunding.Very bad,@47219 Agarwal @AmazonHelp @115850 @115821 I have ordered a MOBILE phone but it is faulty. you guys are not return and refunding.Very bad,@389281 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS,@389281 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS,"[('customer', '@47219 Agarwal @115850 @115821 I have ordered a MOBILE phone but it is faulty. you guys are not return and refunding.Very bad'), ('customer', '@389282 @47219 @115850 @115821 Parcel not received but showing delivered against order Order no --4__credit_card__, Tracking ID 216245202325, My account has also closed.'), ('brand', '@389281 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. (2/2)^BS'), ('brand', '@389281 Apologies for the inconvenience. May I know if you reported this to our support team here: https://t.co/vlvfJr4nN9? (1/2)^BS')]",2017-08-10 08:43:25+00:00
2372354,A pleasure to host #SecDef James Mattis at Amazon HQ in Seattle today https://t.co/JnQZoSOnFN,A pleasure to host #SecDef James Mattis at Amazon HQ in Seattle today https://t.co/JnQZoSOnFN,"@684453 I'm sorry for the delivery issue! If it's okay with you, we'd like to escalate this to a specialist within our Logistics team. Please securely relay order specifics to us here, and we'll be in touch: https://t.co/6ehHEScfQJ ^MV","@684453 I'm sorry for the delivery issue! If it's okay with you, we'd like to escalate this to a specialist within our Logistics team. Please securely relay order specifics to us here, and we'll be in touch: https://t.co/6ehHEScfQJ ^MV","[('customer', 'A pleasure to host #SecDef James Mattis at Amazon HQ in Seattle today https://t.co/JnQZoSOnFN'), ('customer', '@115851 your own delivery service cant even deliver my order to the right address. Should your company be trusted with nat sec?'), ('brand', ""@684453 I'm sorry for the delivery issue! If it's okay with you, we'd like to escalate this to a specialist within our Logistics team. Please securely relay order specifics to us here, and we'll be in touch: https://t.co/6ehHEScfQJ ^MV"")]",2017-08-10 18:31:22+00:00
2669991,"@115850 @115821 How long I have to struggle for the order no 404-6863093-7837905, i typed more then 50 mails; No response??","@AmazonHelp @115850 @115821 How long I have to struggle for the order no 404-6863093-7837905, i typed more then 50 mails; No response??","@751937 It's fine, Mohit. Thanks for confirming that you've provided your details. Please allow us some time and we'll reach out to you. ^KA","@751937 It's fine, Mohit.  Thanks for confirming that you've provided your details. Please allow us some time and we'll reach out to you. ^KA","[('customer', '@115850 @115821 How long I have to struggle for the order no 404-6863093-7837905, i typed more then 50 mails; No response??'), ('customer', '@115850 @115821 Is amazon dead? https://t.co/9fImRUgNLE'), ('customer', '@115850 @115821 I have dropped the details. Sorry for delay'), ('brand', ""@751937 It's fine, Mohit. Thanks for confirming that you've provided your details. Please allow us some time and we'll reach out to you. ^KA"")]",2017-08-11 15:09:01+00:00
2139808,What are your #weekendplans? Join us on Saturday for an on-the-spot job offer at Amazon in Cranbury Township! https://t.co/OtGOYFJr8x,What are your #weekendplans? Join us on Saturday for an on-the-spot job offer at Amazon in Cranbury Township! https://t.co/OtGOYFJr8x,@629295 Search and learn more about any career opportunities you're interested in here: https://t.co/BjZqy1hIH4 ^SK,@629295 Search and learn more about any career opportunities you're interested in here: https://t.co/BjZqy1hIH4 ^SK,"[('customer', 'What are your #weekendplans? Join us on Saturday for an on-the-spot job offer at Amazon in Cranbury Township! https://t.co/OtGOYFJr8x'), ('customer', '@137120 Do you guys have walk in for Kent Washington?'), ('brand', ""@629295 Search and learn more about any career opportunities you're interested in here: https://t.co/BjZqy1hIH4 ^SK"")]",2017-08-11 17:25:46+00:00
1116946,When shall I expect the payback of SBI card offer of 10% discount on my new kindle paper white purchase??? @137341 @115850,When shall I expect the payback of SBI card offer of 10% discount on my new kindle paper white purchase??? @137341 @115850,"@208981 Hey, the cash back will be credited to the eligible customer’s card account latest by November 12, 2017. (1/2) ^GK","@208981 Hey, the cash back will be credited to the eligible customer’s card account latest by November 12, 2017. (1/2) ^GK","[('customer', 'When shall I expect the payback of SBI card offer of 10% discount on my new kindle paper white purchase??? @137341 @115850'), ('brand', '@208981 Hey, the cash back will be credited to the eligible customer’s card account latest by November 12, 2017. (1/2) ^GK'), ('customer', 'still did not receive the cash back, please see to it early... @130723'), ('brand', '@208981 I understand your concern regarding the cashback. Could you let us know if the time frame mentioned in the T &amp; C has passed? ^AP'), ('customer', 'No the timeline mentioned in mail is 12 NOV , but I purchased in August, so looking for my cashback. Order no : Order #405-3134589-8196330'), ('brand', '@208981 to the eligible customer’s card account latest by November 12, 2017. (2/2) ^JS'), ('brand', '@208981 As per the terms and conditions in the offer, the applicable cash back under this Offer will be credited (1/2) ^JS'), ('customer', 'How do i know if i m even eligible or not, i have used sbi card and purchase was above 5000'), ('brand', '@208981 on https://t.co/n9bqaQ5781 App, you will be entitled to avail the cashback offer. (2/2) ^JS'), ('brand', '@208981 As long as Rs.5,000 or more is charged to your SBI Debit Card or Credit Card while making a purchase (1/2) ^JS'), ('customer', 'Okay thanx for the info, waiting for the cash back.'), ('brand', '@208981 Cheers :) ^VH')]",2017-08-12 06:30:00+00:00
382176,@115833 is the drop in 'intercom' functionality available in the UK?,@115833 is the drop in 'intercom' functionality available in the UK?,@191759 Hi Arif - currently it's not available in the UK ^TD,@191759 Hi Arif - currently it's not available in the UK ^TD,"[('customer', ""@115833 is the drop in 'intercom' functionality available in the UK?""), ('brand', ""@191759 Hi Arif - currently it's not available in the UK ^TD""), ('customer', 'Is there an ETA?'), ('customer', '@191759 Is it there now? The ""calling"" feature that the US component depended on is now live in the UK (end of last week)'), ('customer', '@206619 It is - frost has started leaving me offensive messages already.')]",2017-08-12 12:00:16+00:00
1892160,"Bargain? Or unusable tat? Portable DAB+/FM radio, with SD card player, for £1. Includes delivery. Of course I have. https://t.co/npmJrwn4BL","Bargain? Or unusable tat? Portable DAB+/FM radio, with SD card player, for £1. Includes delivery. Of course I have. https://t.co/npmJrwn4BL","@54213 I'm sorry you never received your order. We recommend contacting the seller from your order details: https://t.co/JO04ymsXzO. If they don't respond within two business days, you may be eligible for our A-to-z Guarantee: https://t.co/RZ4WyxyfLf ^MB","@54213 I'm sorry you never received your order. We recommend contacting the seller from your order details: https://t.co/JO04ymsXzO. If they don't respond within two business days, you may be eligible for our A-to-z Guarantee: https://t.co/RZ4WyxyfLf ^MB","[('customer', 'Bargain? Or unusable tat? Portable DAB+/FM radio, with SD card player, for £1. Includes delivery. Of course I have. https://t.co/npmJrwn4BL'), ('customer', '@54213 Did anyone ever get one of these? Had to get a refund from Amazon in the end.'), ('customer', ""@263291 Nope. I've asked @115830 for my money back, but heard nothing. It's only £1 I suppose, so I gave up navigating the website for a fourth time to try again.""), ('brand', ""@54213 I'm sorry you never received your order. We recommend contacting the seller from your order details: https://t.co/JO04ymsXzO. If they don't respond within two business days, you may be eligible for our A-to-z Guarantee: https://t.co/RZ4WyxyfLf ^MB""), ('customer', ""I have done, a number of times, but no response. Your consumer guarantee - which I couldn't claim since your website wouldn't let me - has now expired. Order# 203-6214140-5848318""), ('brand', ""@54213 We aren't able to view your account details on Twitter, but we would still like to help. Please reach us via phone or chat here: https://t.co/ijxJ9jCwr9 ^JS""), ('brand', '@54213 Sorry! That first link is incorrect, you can reach out to us via this link instead: https://t.co/9nqdpFyGgg ^CL'), ('customer', 'Thanks. Fixed - and my entire pound is coming back to my account. Thanks')]",2017-08-13 12:33:35+00:00
275115,"Schade. Nutze @115825 (bzw. die Vorgänger) seit 2006. Unschön, daß man das aus Presse erfahren muss... https://t.co/9W18ucusDw","Schade. Nutze @115825 (bzw. die Vorgänger) seit 2006. Unschön, daß man das aus Presse erfahren muss...
https://t.co/9W18ucusDw","@181731 Na, das ist doch was :) ^MF","@181731 Na, das ist doch was :) ^MF","[('customer', 'Schade. Nutze @115825 (bzw. die Vorgänger) seit 2006. Unschön, daß man das aus Presse erfahren muss... https://t.co/9W18ucusDw'), ('customer', '@115825 Oha, 24(!) Min später kam die Mail, ""Wichtige Informationen zu Ihrer LOVEFiLM-Mitgliedschaft"". So ein Zufall..'), ('customer', '@115825 15€ Rabatt auf den Fire TV Stick und den letzten Monat umsonst, das tröstet etwas'), ('brand', '@181731 Na, das ist doch was :) ^MF'), ('customer', 'Allerdings wurde mir der doch am 2.10. der Monatsbeitrag abgebucht. Was isn da los? https://t.co/7i3oIm1hpD'), ('brand', '@181731 Melde dich bitte im Support zur Klärung. Wir können hier leider das Kundenkonto einsehen. ^TG'), ('customer', 'Ok, mach ich. Übrigens ist auf der Hilfe-Seite https://t.co/hFC4XOgGG1 der ""kontaktieren Sie uns""-Link zu https://t.co/aUfG3QrZTW kaputt'), ('brand', '@181731 Versuch es mal hierüber: https://t.co/zpcMhrsdax Viele Grüße ^TR')]",2017-08-14 10:45:19+00:00
2462189,with reference to my earlier tweet I haven't received any conversation from ur side @115821 I have already drop my details,"@AmazonHelp with reference to my earlier tweet I haven't received any conversation from ur side @115821
I have already drop my details","@704887 Hi, I've checked and seen that we haven't received your details. Kindly share again and we'll reach out to you soon. ^MA","@704887 Hi, I've checked and seen that we haven't received your details. Kindly share again and we'll reach out to you soon. ^MA","[('customer', ""with reference to my earlier tweet I haven't received any conversation from ur side @115821 I have already drop my details""), ('brand', ""@704887 Hi, I've checked and seen that we haven't received your details. Kindly share again and we'll reach out to you soon. ^MA""), ('customer', 'I have already dropped it in Amazon account __email__ And inbox u my number so u can contact me Jay hind'), ('brand', ""@704887 We've sent a correspondence to your registered email address, request you to check the same. 1/2 ^SH""), ('customer', 'got it shukriya'), ('brand', '@704887 It is always our pleasure! Do keep us posted for any further concern. ^AM'), ('customer', 'since last one and a half month m struggling to replace my order after so many msgs there is no action from ur side Now wt nxt'), ('customer', 'I have order on 6 Oct received a defective product after 25 days and till today nobdy cm to take the the product back'), ('brand', ""@704887 I'm sorry about the defective item delivered and pending return. Kindly share your details here: https://t.co/beaaDm0muc and we'll help. ^GK""), ('customer', 'i have already shared my details many times through mail and directly from my amazon account too'), ('brand', ""@704887 Have you sent your details from the link shared above by 'GK'? Keep us posted with an update. ^HR""), ('customer', 'yes'), ('brand', ""@704887 I'm sorry about the stretch. You may respond to the email correspondence sent by us. We'll get back with an update. ^SB"")]",2017-08-14 15:55:01+00:00
987406,.@115825 Rick und Morty auf Prime? https://t.co/OvSxo5P4UF,.@115825 Rick und Morty auf Prime? https://t.co/OvSxo5P4UF,@353970 Können wir dir helfen? ^DW,@353970 Können wir dir helfen? ^DW,"[('customer', '.@115825 Rick und Morty auf Prime? https://t.co/OvSxo5P4UF'), ('customer', '@115825 ?'), ('brand', '@353970 Können wir dir helfen? ^DW'), ('customer', 'Wie kann ich denn Rick und Morty auf Prime schauen?'), ('brand', '@353970 Im kostenlosen Prime Angebot ist die Serie leider nicht verfügbar. Gegen Gebühr aber gleich hier: https://t.co/2vLLYmhrOk ^DW')]",2017-08-14 16:26:26+00:00
1883182,"@115850 @132994 @139570 Didnot get the cashback from SBI yet, bought OP5 online on the launch day","@115850 @132994 @139570 Didnot get the cashback from SBI yet, bought OP5 online on the launch day",@561989 Hi there! The cashback will be credited to the eligible customer's account by 28 September 2017. Request you to wait. ^MA,@561989 Hi there! The cashback will be credited to the eligible customer's account by 28 September 2017. Request you to wait. ^MA,"[('customer', '@115850 @132994 @139570 Didnot get the cashback from SBI yet, bought OP5 online on the launch day'), ('brand', ""@561989 Hi there! The cashback will be credited to the eligible customer's account by 28 September 2017. Request you to wait. ^MA""), ('customer', 'Hi. Amt not yet credited. Pls provide details if done'), ('brand', '@561989 I’m sorry that you haven’t received the cash back. Please reach out to support team here: https://t.co/vlvfJr4nN9. 1/2 ^SB'), ('brand', '@561989 We’ll look into it. 2/2 ^SB')]",2017-08-14 16:57:09+00:00
234766,why i can't get refund of my headphone which is worth 8999. they are is no return only replace. Now i can't do anything.,@AmazonHelp why i can't get refund of my headphone which is worth 8999. they are is no return only replace. Now i can't do anything.,"@171904 Hi, sorry for the inconvenience. We have a replacement only policy for the headsets. You can have a look at our 1/2 ^SH","@171904 Hi, sorry for the inconvenience. We have a replacement only policy for the headsets. You can have a look at our 1/2 ^SH","[('customer', ""why i can't get refund of my headphone which is worth 8999. they are is no return only replace. Now i can't do anything.""), ('brand', '@171904 Hi, sorry for the inconvenience. We have a replacement only policy for the headsets. You can have a look at our 1/2 ^SH'), ('customer', ""What if i don't like the sound of the headset ? i can't return it and i am trapped man.""), ('brand', '@171904 Apologies for the inconvenience due to policy and the suggested system of working. (1/2) ^BS'), ('brand', '@171904 For audio and video devices we only have a replacement policy. Appreciate your understanding (2/2) ^BS')]",2017-08-16 05:00:16+00:00
434408,@115850 Even with additional shipping charges it's cheaper to buy from .com than .in! Why the atrocious pricing? https://t.co/Agqj4E7xKq,@115850 Even with additional shipping charges it's cheaper to buy from .com than .in! Why the atrocious pricing? https://t.co/Agqj4E7xKq,@218227 I do get your concern.The prices are decided by the sellers. You can connect with the seller for detailed explanation on pricing.^MM,@218227 I do get your concern.The prices are decided by the sellers. You can connect with the seller for detailed explanation on pricing.^MM,"[('customer', ""@115850 Even with additional shipping charges it's cheaper to buy from .com than .in! Why the atrocious pricing? https://t.co/Agqj4E7xKq""), ('brand', '@218227 I do get your concern.The prices are decided by the sellers. You can connect with the seller for detailed explanation on pricing.^MM'), ('customer', ""So you're gonna let sellers decide any ridiculous price that they wish. No regulations whatsoever?""), ('brand', '@218227 We try to ensure that the MRP mentioned on the website is same as the MRP mentioned on the product that is delivered. (1/3) ^SV'), ('brand', '@218227 However, occasionally, the MRP of the product delivered might differ from the MRP mentioned on the website. (2/3) ^SV'), ('brand', '@218227 For more information on this, request you to kindly check: https://t.co/gfi8dTn9cO (3/3) ^SV')]",2017-08-17 16:26:15+00:00
